Name,World,Type,Etat,SubEtat,Flag,DES,ETA,OffsetBX,OffsetBY,OffsetHY,FollowSprite,HitPoints,UnkGroup,HitSprite,FollowEnabled,LabelOffsets,Commands
Flame (2),Cake,210,0,3,Always,13,10,72,112,0,0,0,7,255,0,245_245_245_245,11_0_20_85_240_0_20_1_0_0_24_0_11_2_20_4_252_0_20_8_248_0_20_40_240_0_20_8_248_0_20_4_252_0_20_2_0_0_20_4_4_0_20_8_8_0_20_90_16_0_20_8_8_0_20_4_4_0_20_2_0_0_20_4_252_0_20_8_248_0_20_90_240_0_20_8_248_0_20_4_252_0_20_2_0_0_20_4_4_0_20_8_8_0_20_40_16_0_20_8_8_0_20_4_4_0_20_1_0_0_24_1_11_3_20_2_253_0_20_4_250_0_20_8_244_0_20_30_232_0_20_8_244_0_20_4_250_0_20_2_253_0_20_1_0_0_20_2_3_0_20_4_6_0_20_8_12_0_20_70_24_0_20_8_12_0_20_4_6_0_20_2_3_0_20_1_0_0_20_2_253_0_20_4_250_0_20_8_244_0_20_70_232_0_20_8_244_0_20_4_250_0_20_2_253_0_20_1_0_0_20_2_3_0_20_4_6_0_20_8_12_0_20_30_24_0_20_8_12_0_20_4_6_0_20_2_3_0_20_1_0_0_24_2_11_1_30_1_24_3_33_255
Mr Stone's Totem (Swinging),Mountain,211,2,8,Always,16,13,32,32,128,0,0,7,0,0,,30_254_33_255
Curse (Forced Run),Cake,212,0,7,Normal,24,13,128,240,88,0,0,4,255,0,,2_254_33_255
Curse (Reverse Controls),Cake,212,0,9,Normal,24,13,128,240,88,0,0,4,255,0,,2_254_33_255
Curse (Remove Fist),Cake,212,0,13,Normal,24,13,128,240,88,0,0,4,255,0,,2_254_33_255
Curse (Dark Rayman),Cake,212,0,15,Normal,24,13,128,240,0,0,0,4,0,0,,2_254_33_255
Mr Dark (Boss),Cake,212,0,39,Normal,24,13,128,240,0,0,1,4,255,0,,2_254_33_255
Space Mama (Washing Machine),Image,213,0,37,Always,19,15,128,200,100,0,12,7,254,0,1_7,11_0_19_1_23_0_11_1_30_200_24_1_33_255
Beach Ball,Cave,214,0,0,Normal,11,7,80,100,10,0,0,4,254,32,,19_200_33_255
Fireball Effect for Curse,Cake,215,0,0,Always,24,13,96,128,64,0,0,7,0,0,,30_200_33_255
Eat At Joe's Sign,Cave,216,0,0,Normal,30,29,80,80,48,0,0,4,0,0,1_11_25,11_0_8_0_5_0_19_1_24_0_11_1_8_0_5_1_20_1_0_0_19_1_24_1_11_2_5_2_20_1_0_0_19_1_24_2_33_255
Moth,Music,217,2,0,Normal,18,15,80,96,48,0,6,4,255,0,12_16_26_26_26_93_93_85_93_26_93,11_5_17_2_0_26_0_1_2_24_1_11_6_0_2_11_0_8_2_5_0_19_1_24_2_11_7_30_10_24_3_11_1_8_0_5_0_19_1_19_1_19_1_24_4_11_2_8_0_5_1_19_1_24_5_11_3_8_0_5_7_19_1_24_6_11_4_17_3_2_26_7_8_0_5_2_19_1_19_1_19_1_24_8_11_9_5_2_19_1_24_9_11_8_8_1_5_0_19_1_24_10_33_255
Mr Dark (Mr Sax/Space Mama/Moskito),Cake,218,0,0,Always,11,6,128,198,112,0,8,4,254,0,29_29_47_9_53,8_2_5_0_24_0_19_1_11_0_8_0_5_0_20_0_0_255_8_0_5_1_19_1_20_0_0_249_11_1_30_200_24_1_11_3_8_0_5_4_23_2_11_4_8_0_5_2_19_1_24_3_11_2_8_0_5_3_0_200_24_4_33_255
Flat Stone (Rope),Mountain,219,0,16,Normal,18,14,128,128,128,0,100,4,0,0,,2_254_33_255
Flat Stone (With Ropes),Mountain,220,0,23,Normal,18,14,128,128,128,0,0,4,0,0,,2_254_33_255
Flat Stone (Rope Effect),Mountain,221,0,22,Always,18,14,128,128,128,0,100,7,0,0,,2_254_33_255
Flat Stone (Cut Rope),Mountain,222,2,3,Always,18,14,128,128,128,0,0,7,0,0,,2_254_33_255
Mr Dark (Mr Skops/Mr Stone),Cake,223,1,0,Normal,11,7,128,200,64,0,8,4,254,0,,30_200_33_255
Mr Dark (Mr Skops/Mr Stone Claw),Cake,224,0,9,Always,11,7,192,128,170,0,1,7,254,0,,20_12_128_0_20_2_144_0_20_2_160_0_20_2_176_0_20_2_192_0_20_2_208_0_20_2_224_0_20_2_240_0_20_1_16_0_20_1_32_0_20_1_48_0_20_1_64_0_20_1_80_0_20_1_96_0_20_1_112_0_20_30_127_0_33_255
Space Pirate (Bomber Left 1),Image,225,0,1,Normal,24,21,80,96,0,0,2,4,255,0,,30_200_33_255
Space Pirate (Earring Left 1),Image,225,0,16,Normal,24,21,80,96,0,0,2,4,255,0,,30_200_33_255
Space Pirate (Bomber Right 2),Image,226,0,1,Normal,24,21,80,96,0,0,2,4,255,0,,1_1_30_200_33_255
Space Pirate (Earring Right 2),Image,226,0,16,Normal,24,21,80,96,0,0,2,4,255,0,,1_1_30_200_33_255
Moskito (Boss),Jungle,227,0,13,Normal,15,12,80,80,48,0,12,4,254,0,1_7,11_1_19_1_23_0_11_2_30_200_24_1_33_255
Electric Plug,Cave,228,0,0,Normal,32,31,80,80,48,0,1,4,254,0,1_11_11,11_0_8_0_5_0_19_1_24_0_11_1_8_0_5_2_19_1_24_1_11_2_8_0_5_1_19_5_24_2_33_255
Pin (Up),Image,229,0,8,Normal,13,7,90,96,48,0,0,4,254,0,,30_250_33_255
Pin (Right),Image,230,0,9,Normal,13,7,90,96,96,0,1,4,254,0,,30_250_33_255
Pin (Left),Image,230,0,9,Normal,13,7,90,96,96,0,0,4,254,0,,30_250_33_255
Mr Dark (Viking Mama/Moskito Right),Cake,231,0,0,Normal,11,5,116,160,112,0,8,4,254,0,,2_254_33_255
Mr Dark (Viking Mama/Moskito Left),Cake,232,0,0,Normal,11,5,116,160,112,0,8,4,254,0,,2_254_33_255
Mr Dark (Viking Mama/Moskito Beam),Cake,233,0,8,Always,11,5,116,152,136,0,0,7,254,0,,30_200_33_255
Lava,Cave,234,0,0,Normal,33,32,50,80,0,0,255,7,254,0,,2_254_33_255
Curse Cleaner,All,236,5,58,Editor,4,2,80,136,88,0,0,4,254,0,,2_254_33_255
Bouncy Rubber,Image,237,0,0,Normal,29,26,72,47,10,0,0,4,254,32,1_1,11_0_8_0_5_0_19_1_24_0_11_1_8_0_5_1_19_1_24_1_33_255
Betilla (Fist right and displaying text),All,238,5,12,Normal,4,2,64,48,32,0,0,7,0,0,,2_254_33_255
Pencil (Up),Image,240,0,1,Normal,13,7,78,127,32,0,1,4,254,0,,30_250_33_255
Pencil (Up Moving Alone),Image,241,0,3,Normal,13,7,78,127,32,0,1,4,254,0,,30_200_33_255
Pencil (Up First of a wave),Image,241,0,3,Normal,13,7,78,127,32,0,3,4,254,0,,30_200_33_255
Pencil (Up Part of a wave),Image,242,0,3,Normal,13,7,78,127,32,0,1,4,254,0,,30_200_33_255
Bouncy Pen,Image,243,0,23,Normal,13,7,88,144,16,2,1,5,254,32,,2_254_33_255
Beam Projectile (Second),Image,244,1,4,Always,19,15,32,32,18,0,0,7,254,0,,
Joe's Beach,Cave,245,0,0,Normal,34,33,80,32,0,0,0,7,0,0,,30_254_33_255
Mr Dark (Separate Rope),Cake,246,0,25,Normal,24,13,92,204,0,0,0,4,0,0,,2_254_33_255
Mr Skops (Claw),Cave,248,3,1,Always,24,23,192,128,170,0,1,7,254,0,,2_254_33_255
Theatre (Back Curtain),Image,249,0,1,Normal,30,20,0,0,0,0,0,4,0,0,1,30_200_20_16_0_240_20_16_0_244_20_16_0_248_20_16_0_252_20_16_0_254_23_0_33_255
Theatre (Top Curtain),Image,249,0,2,Normal,30,20,0,0,0,0,0,4,0,0,1,30_180_20_16_0_240_20_16_0_244_20_16_0_248_20_16_0_252_20_16_0_254_23_0_33_255
Pin (Up and Down),Image,250,0,15,Normal,13,7,90,48,8,0,0,4,254,0,,30_250_33_255
Theatre Water (1),Image,251,0,3,Normal,23,20,160,0,0,0,0,4,0,0,,30_200_33_255
Theatre Water (2),Image,252,0,4,Normal,23,20,160,0,0,0,0,4,0,0,,30_200_33_255
Breakout Plum,Jungle,256,0,5,Always,31,26,64,64,0,0,255,7,0,0,,2_254_33_255
Breakout,Jungle,257,0,0,Normal,31,26,64,64,0,0,255,4,0,0,,2_254_33_255
